branch,feature,mean_abs_shap
efficientnet_b0_image_encoder,efficientnet_feature_781,0.006117563661064196
efficientnet_b0_image_encoder,efficientnet_feature_782,0.003952533633082567
efficientnet_b0_image_encoder,efficientnet_feature_783,0.002603294114237542
efficientnet_b0_image_encoder,efficientnet_feature_784,0.005886095341736564
efficientnet_b0_image_encoder,efficientnet_feature_785,0.004399228626539298
efficientnet_b0_image_encoder,efficientnet_feature_786,0.0046243111231660805
efficientnet_b0_image_encoder,efficientnet_feature_787,0.004043010400209823
efficientnet_b0_image_encoder,efficientnet_feature_788,0.003247721647454682
efficientnet_b0_image_encoder,efficientnet_feature_789,0.001601783259872036
efficientnet_b0_image_encoder,efficientnet_feature_790,0.005496566508682577
efficientnet_b0_image_encoder,efficientnet_feature_791,0.0014015080422637993
efficientnet_b0_image_encoder,efficientnet_feature_792,0.0021247121890723975
efficientnet_b0_image_encoder,efficientnet_feature_793,0.0012531677967331234
efficientnet_b0_image_encoder,efficientnet_feature_794,0.0038133602059247096
efficientnet_b0_image_encoder,efficientnet_feature_795,0.003268979660902005
efficientnet_b0_image_encoder,efficientnet_feature_796,0.008997873210489615
efficientnet_b0_image_encoder,efficientnet_feature_797,0.002379750641580358
efficientnet_b0_image_encoder,efficientnet_feature_798,0.0005940214899524676
efficientnet_b0_image_encoder,efficientnet_feature_799,0.0002800596521019827
efficientnet_b0_image_encoder,efficientnet_feature_800,0.0009357181219655786
efficientnet_b0_image_encoder,efficientnet_feature_801,0.0009107424817500487
efficientnet_b0_image_encoder,efficientnet_feature_802,0.0071250070971586865
efficientnet_b0_image_encoder,efficientnet_feature_803,0.003374594433751099
efficientnet_b0_image_encoder,efficientnet_feature_804,0.0018930991354295656
efficientnet_b0_image_encoder,efficientnet_feature_805,0.0035139212829449207
efficientnet_b0_image_encoder,efficientnet_feature_806,0.002140983267736374
efficientnet_b0_image_encoder,efficientnet_feature_807,0.003624322077683928
efficientnet_b0_image_encoder,efficientnet_feature_808,0.008126089796178348
efficientnet_b0_image_encoder,efficientnet_feature_809,0.004428857924551721
efficientnet_b0_image_encoder,efficientnet_feature_810,0.0017421897298959266
efficientnet_b0_image_encoder,efficientnet_feature_811,0.009870041944282093
efficientnet_b0_image_encoder,efficientnet_feature_812,0.003794066195467849
efficientnet_b0_image_encoder,efficientnet_feature_813,0.0031910341666048225
efficientnet_b0_image_encoder,efficientnet_feature_814,0.005247223015203417
efficientnet_b0_image_encoder,efficientnet_feature_815,0.0032901827258342564
efficientnet_b0_image_encoder,efficientnet_feature_816,0.004841191345974494
efficientnet_b0_image_encoder,efficientnet_feature_817,0.003945949220678813
efficientnet_b0_image_encoder,efficientnet_feature_818,0.0003161633666834973
efficientnet_b0_image_encoder,efficientnet_feature_819,0.0009592148508374976
efficientnet_b0_image_encoder,efficientnet_feature_820,0.003218886146527211
efficientnet_b0_image_encoder,efficientnet_feature_821,0.0010703659830255674
efficientnet_b0_image_encoder,efficientnet_feature_822,0.0031807428938748217
efficientnet_b0_image_encoder,efficientnet_feature_823,0.002521005617893479
efficientnet_b0_image_encoder,efficientnet_feature_824,0.0069729128612152635
efficientnet_b0_image_encoder,efficientnet_feature_825,0.0013042814715902296
efficientnet_b0_image_encoder,efficientnet_feature_826,0.0016864309917394849
efficientnet_b0_image_encoder,efficientnet_feature_827,9.743046352950202e-05
efficientnet_b0_image_encoder,efficientnet_feature_828,0.004256998038044912
efficientnet_b0_image_encoder,efficientnet_feature_829,0.003775229611449049
efficientnet_b0_image_encoder,efficientnet_feature_830,0.0009309042812049029
efficientnet_b0_image_encoder,efficientnet_feature_831,0.006225357821904254
efficientnet_b0_image_encoder,efficientnet_feature_832,0.006395368629341647
efficientnet_b0_image_encoder,efficientnet_feature_833,0.006591231787865581
efficientnet_b0_image_encoder,efficientnet_feature_834,0.0016153464676449403
efficientnet_b0_image_encoder,efficientnet_feature_835,0.009287135699764804
efficientnet_b0_image_encoder,efficientnet_feature_836,0.0005904590951502087
efficientnet_b0_image_encoder,efficientnet_feature_837,0.0012045451668427631
efficientnet_b0_image_encoder,efficientnet_feature_838,0.0015049810095604244
efficientnet_b0_image_encoder,efficientnet_feature_839,0.0020635215510651506
efficientnet_b0_image_encoder,efficientnet_feature_840,0.001440245003642815
efficientnet_b0_image_encoder,efficientnet_feature_841,0.0025762901132537763
efficientnet_b0_image_encoder,efficientnet_feature_842,0.0007438903650154316
efficientnet_b0_image_encoder,efficientnet_feature_843,0.0005757582754384316
efficientnet_b0_image_encoder,efficientnet_feature_844,0.00970955078165403
efficientnet_b0_image_encoder,efficientnet_feature_845,0.007321817884530901
efficientnet_b0_image_encoder,efficientnet_feature_846,0.004521181872291891
efficientnet_b0_image_encoder,efficientnet_feature_847,0.0027434048710119896
efficientnet_b0_image_encoder,efficientnet_feature_848,0.005443592850156165
efficientnet_b0_image_encoder,efficientnet_feature_849,0.0067122100210781355
efficientnet_b0_image_encoder,efficientnet_feature_850,0.0027199654741139057
efficientnet_b0_image_encoder,efficientnet_feature_851,0.005549552149943793
efficientnet_b0_image_encoder,efficientnet_feature_852,0.0004887300326803512
efficientnet_b0_image_encoder,efficientnet_feature_853,0.004242346918658768
efficientnet_b0_image_encoder,efficientnet_feature_854,0.004960677323538221
efficientnet_b0_image_encoder,efficientnet_feature_855,0.0003971204787314164
efficientnet_b0_image_encoder,efficientnet_feature_856,0.003299831879530757
efficientnet_b0_image_encoder,efficientnet_feature_857,0.0017847265218691177
efficientnet_b0_image_encoder,efficientnet_feature_858,0.0030132012610408765
efficientnet_b0_image_encoder,efficientnet_feature_859,0.0003622909278799824
efficientnet_b0_image_encoder,efficientnet_feature_860,0.004389857086266602
efficientnet_b0_image_encoder,efficientnet_feature_861,0.00454546626738761
efficientnet_b0_image_encoder,efficientnet_feature_862,0.001542760242074337
efficientnet_b0_image_encoder,efficientnet_feature_863,0.002538732860472237
efficientnet_b0_image_encoder,efficientnet_feature_864,0.0034268156533698857
efficientnet_b0_image_encoder,efficientnet_feature_865,0.009063578635277736
efficientnet_b0_image_encoder,efficientnet_feature_866,0.0007636382655391571
efficientnet_b0_image_encoder,efficientnet_feature_867,0.0018624740346808721
efficientnet_b0_image_encoder,efficientnet_feature_868,0.005537295632507266
efficientnet_b0_image_encoder,efficientnet_feature_869,0.0034563547026777997
efficientnet_b0_image_encoder,efficientnet_feature_870,0.002111433703248622
efficientnet_b0_image_encoder,efficientnet_feature_871,0.009825859368220335
efficientnet_b0_image_encoder,efficientnet_feature_872,0.0014736124270058326
efficientnet_b0_image_encoder,efficientnet_feature_873,0.006308716387138702
efficientnet_b0_image_encoder,efficientnet_feature_874,0.00521784706654671
efficientnet_b0_image_encoder,efficientnet_feature_875,0.0009193523510475643
efficientnet_b0_image_encoder,efficientnet_feature_876,0.004644720079511444
efficientnet_b0_image_encoder,efficientnet_feature_877,0.007871888382709358
efficientnet_b0_image_encoder,efficientnet_feature_878,0.013375610168964158
efficientnet_b0_image_encoder,efficientnet_feature_879,0.0009639764657691785
efficientnet_b0_image_encoder,efficientnet_feature_880,0.0014062305831430422
efficientnet_b0_image_encoder,efficientnet_feature_881,0.004761187418012014
efficientnet_b0_image_encoder,efficientnet_feature_882,0.001964465977110308
efficientnet_b0_image_encoder,efficientnet_feature_883,0.0035949474446965723
efficientnet_b0_image_encoder,efficientnet_feature_884,0.0034850225761147158
efficientnet_b0_image_encoder,efficientnet_feature_885,0.0013782310990393398
efficientnet_b0_image_encoder,efficientnet_feature_886,0.0005908339708327048
efficientnet_b0_image_encoder,efficientnet_feature_887,0.0007099135560793002
efficientnet_b0_image_encoder,efficientnet_feature_888,0.003702041809816592
efficientnet_b0_image_encoder,efficientnet_feature_889,0.001161923463506298
efficientnet_b0_image_encoder,efficientnet_feature_890,0.0007763227337491685
efficientnet_b0_image_encoder,efficientnet_feature_891,0.003806263063665938
efficientnet_b0_image_encoder,efficientnet_feature_892,0.001007942773242121
efficientnet_b0_image_encoder,efficientnet_feature_893,0.0012252463865394247
efficientnet_b0_image_encoder,efficientnet_feature_894,0.0010845809742505708
efficientnet_b0_image_encoder,efficientnet_feature_895,0.0036364977369487406
efficientnet_b0_image_encoder,efficientnet_feature_896,0.0021766158996285867
efficientnet_b0_image_encoder,efficientnet_feature_897,0.002833121268281502
efficientnet_b0_image_encoder,efficientnet_feature_898,0.0058583502036526625
efficientnet_b0_image_encoder,efficientnet_feature_899,0.0005870723559979751
efficientnet_b0_image_encoder,efficientnet_feature_900,0.0013165138233262041
efficientnet_b0_image_encoder,efficientnet_feature_901,0.002957437891978998
efficientnet_b0_image_encoder,efficientnet_feature_902,0.00038637014895215316
efficientnet_b0_image_encoder,efficientnet_feature_903,0.0009545623550852866
efficientnet_b0_image_encoder,efficientnet_feature_904,0.0031109906652773134
efficientnet_b0_image_encoder,efficientnet_feature_905,0.00435741653700461
efficientnet_b0_image_encoder,efficientnet_feature_906,0.0020982033979350945
efficientnet_b0_image_encoder,efficientnet_feature_907,0.011343399664156095
efficientnet_b0_image_encoder,efficientnet_feature_908,0.001819522636182569
efficientnet_b0_image_encoder,efficientnet_feature_909,0.007163937500536122
efficientnet_b0_image_encoder,efficientnet_feature_910,0.00138026186994189
efficientnet_b0_image_encoder,efficientnet_feature_911,0.00030054767816434236
efficientnet_b0_image_encoder,efficientnet_feature_912,0.005930390826506482
efficientnet_b0_image_encoder,efficientnet_feature_913,0.0006824620871554998
efficientnet_b0_image_encoder,efficientnet_feature_914,0.0029773196777682642
efficientnet_b0_image_encoder,efficientnet_feature_915,0.00286011317524526
efficientnet_b0_image_encoder,efficientnet_feature_916,0.0035993572847843325
efficientnet_b0_image_encoder,efficientnet_feature_917,0.007303240113742504
efficientnet_b0_image_encoder,efficientnet_feature_918,0.0024677238588992623
efficientnet_b0_image_encoder,efficientnet_feature_919,0.003324076150875044
efficientnet_b0_image_encoder,efficientnet_feature_920,0.0007000007579094358
efficientnet_b0_image_encoder,efficientnet_feature_921,0.004341936932021895
efficientnet_b0_image_encoder,efficientnet_feature_922,0.001511284574874594
efficientnet_b0_image_encoder,efficientnet_feature_923,0.0007858467830104132
efficientnet_b0_image_encoder,efficientnet_feature_924,0.0021128742567384506
efficientnet_b0_image_encoder,efficientnet_feature_925,0.00488710336458098
efficientnet_b0_image_encoder,efficientnet_feature_926,0.004632730965369092
efficientnet_b0_image_encoder,efficientnet_feature_927,0.0025515533741042873
efficientnet_b0_image_encoder,efficientnet_feature_928,0.0007295720839834985
efficientnet_b0_image_encoder,efficientnet_feature_929,0.0015560510661885019
efficientnet_b0_image_encoder,efficientnet_feature_930,0.0015170819859910978
efficientnet_b0_image_encoder,efficientnet_feature_931,0.0032106221862591156
efficientnet_b0_image_encoder,efficientnet_feature_932,0.009794058761372071
efficientnet_b0_image_encoder,efficientnet_feature_933,0.00017379215999646647
efficientnet_b0_image_encoder,efficientnet_feature_934,0.002465931724664472
efficientnet_b0_image_encoder,efficientnet_feature_935,0.004574347654511257
efficientnet_b0_image_encoder,efficientnet_feature_936,0.004427874848545343
efficientnet_b0_image_encoder,efficientnet_feature_937,0.0026964075981652513
efficientnet_b0_image_encoder,efficientnet_feature_938,0.0016117078614001912
efficientnet_b0_image_encoder,efficientnet_feature_939,0.003993003424739072
efficientnet_b0_image_encoder,efficientnet_feature_940,0.005613617192238962
efficientnet_b0_image_encoder,efficientnet_feature_941,0.0024748155181555376
efficientnet_b0_image_encoder,efficientnet_feature_942,0.00577838785466156
efficientnet_b0_image_encoder,efficientnet_feature_943,0.00046910665739119395
efficientnet_b0_image_encoder,efficientnet_feature_944,0.002130882265305445
efficientnet_b0_image_encoder,efficientnet_feature_945,0.010396066647786029
efficientnet_b0_image_encoder,efficientnet_feature_946,0.00232363067054564
efficientnet_b0_image_encoder,efficientnet_feature_947,0.0018071287003067482
efficientnet_b0_image_encoder,efficientnet_feature_948,0.008102371553491139
efficientnet_b0_image_encoder,efficientnet_feature_949,0.002142807912406397
efficientnet_b0_image_encoder,efficientnet_feature_950,0.001529493590432196
efficientnet_b0_image_encoder,efficientnet_feature_951,0.006716447075632459
efficientnet_b0_image_encoder,efficientnet_feature_952,0.006397690544503121
efficientnet_b0_image_encoder,efficientnet_feature_953,0.0018855634684200595
efficientnet_b0_image_encoder,efficientnet_feature_954,0.00221305226102686
efficientnet_b0_image_encoder,efficientnet_feature_955,0.00027432193148513306
efficientnet_b0_image_encoder,efficientnet_feature_956,0.004355607980187415
efficientnet_b0_image_encoder,efficientnet_feature_957,0.004391299557482853
efficientnet_b0_image_encoder,efficientnet_feature_958,0.00023944853161594892
efficientnet_b0_image_encoder,efficientnet_feature_959,0.010120387317556379
efficientnet_b0_image_encoder,efficientnet_feature_960,0.004938545792356308
efficientnet_b0_image_encoder,efficientnet_feature_961,0.0030093696839799122
efficientnet_b0_image_encoder,efficientnet_feature_962,0.004469947050097289
efficientnet_b0_image_encoder,efficientnet_feature_963,0.006760285994914739
efficientnet_b0_image_encoder,efficientnet_feature_964,0.003454425950167206
efficientnet_b0_image_encoder,efficientnet_feature_965,0.0008149071459655488
efficientnet_b0_image_encoder,efficientnet_feature_966,0.004944477588992413
efficientnet_b0_image_encoder,efficientnet_feature_967,0.000861961850858961
efficientnet_b0_image_encoder,efficientnet_feature_968,0.0011347917522641637
efficientnet_b0_image_encoder,efficientnet_feature_969,0.005196836944492134
efficientnet_b0_image_encoder,efficientnet_feature_970,0.0007386944600824563
efficientnet_b0_image_encoder,efficientnet_feature_971,0.0010838510625319486
efficientnet_b0_image_encoder,efficientnet_feature_972,0.0021274967562590064
efficientnet_b0_image_encoder,efficientnet_feature_973,0.006037571458364255
efficientnet_b0_image_encoder,efficientnet_feature_974,0.004987891406472045
efficientnet_b0_image_encoder,efficientnet_feature_975,0.0025852180555716586
efficientnet_b0_image_encoder,efficientnet_feature_976,0.004299361731739282
efficientnet_b0_image_encoder,efficientnet_feature_977,0.0052042565032479615
efficientnet_b0_image_encoder,efficientnet_feature_978,0.007205275554838408
efficientnet_b0_image_encoder,efficientnet_feature_979,0.006109201788035534
efficientnet_b0_image_encoder,efficientnet_feature_980,0.0007835510162124137
efficientnet_b0_image_encoder,efficientnet_feature_981,0.0008223463394756436
efficientnet_b0_image_encoder,efficientnet_feature_982,0.006702396907371622
efficientnet_b0_image_encoder,efficientnet_feature_983,0.0018361250269975926
efficientnet_b0_image_encoder,efficientnet_feature_984,0.000971235281610916
efficientnet_b0_image_encoder,efficientnet_feature_985,0.001382501288929916
efficientnet_b0_image_encoder,efficientnet_feature_986,0.0027544317393335405
efficientnet_b0_image_encoder,efficientnet_feature_987,0.003038329695783659
efficientnet_b0_image_encoder,efficientnet_feature_988,0.0009654936114458224
efficientnet_b0_image_encoder,efficientnet_feature_989,0.002849280410487154
efficientnet_b0_image_encoder,efficientnet_feature_990,0.0011638268686340325
efficientnet_b0_image_encoder,efficientnet_feature_991,0.0004721772030222837
efficientnet_b0_image_encoder,efficientnet_feature_992,0.0010707292991440909
efficientnet_b0_image_encoder,efficientnet_feature_993,0.0005383959430353968
efficientnet_b0_image_encoder,efficientnet_feature_994,0.0020741066627323335
efficientnet_b0_image_encoder,efficientnet_feature_995,0.00023469612353110847
efficientnet_b0_image_encoder,efficientnet_feature_996,0.0017612680926504254
efficientnet_b0_image_encoder,efficientnet_feature_997,0.0017645604062153097
efficientnet_b0_image_encoder,efficientnet_feature_998,0.005840292279401638
efficientnet_b0_image_encoder,efficientnet_feature_999,0.005912231400145629
efficientnet_b0_image_encoder,efficientnet_feature_1000,0.004367800119659648
efficientnet_b0_image_encoder,efficientnet_feature_1001,0.00450241796750106
efficientnet_b0_image_encoder,efficientnet_feature_1002,0.002309307300947694
efficientnet_b0_image_encoder,efficientnet_feature_1003,0.006216332006374614
efficientnet_b0_image_encoder,efficientnet_feature_1004,0.008811477687004299
efficientnet_b0_image_encoder,efficientnet_feature_1005,0.006202146564078248
efficientnet_b0_image_encoder,efficientnet_feature_1006,0.003938586385061171
efficientnet_b0_image_encoder,efficientnet_feature_1007,0.0032012954611673194
efficientnet_b0_image_encoder,efficientnet_feature_1008,0.0013427122445932582
efficientnet_b0_image_encoder,efficientnet_feature_1009,0.003688082303426654
efficientnet_b0_image_encoder,efficientnet_feature_1010,0.007798516211096285
efficientnet_b0_image_encoder,efficientnet_feature_1011,0.00569889129690182
efficientnet_b0_image_encoder,efficientnet_feature_1012,0.005557260050750301
efficientnet_b0_image_encoder,efficientnet_feature_1013,0.0009927716901927397
efficientnet_b0_image_encoder,efficientnet_feature_1014,0.0017283927497118157
efficientnet_b0_image_encoder,efficientnet_feature_1015,0.0008426957752476483
efficientnet_b0_image_encoder,efficientnet_feature_1016,0.004865332804229183
efficientnet_b0_image_encoder,efficientnet_feature_1017,0.0012153118454989453
efficientnet_b0_image_encoder,efficientnet_feature_1018,0.001566418157828764
efficientnet_b0_image_encoder,efficientnet_feature_1019,0.004789550692237299
efficientnet_b0_image_encoder,efficientnet_feature_1020,0.00792852287554524
efficientnet_b0_image_encoder,efficientnet_feature_1021,0.006495707177180066
efficientnet_b0_image_encoder,efficientnet_feature_1022,0.002487621763577863
efficientnet_b0_image_encoder,efficientnet_feature_1023,0.006610368620158624
efficientnet_b0_image_encoder,efficientnet_feature_1024,0.002865752680463629
efficientnet_b0_image_encoder,efficientnet_feature_1025,0.0006957930973428006
efficientnet_b0_image_encoder,efficientnet_feature_1026,0.0006315639040295196
efficientnet_b0_image_encoder,efficientnet_feature_1027,0.006101717429260134
efficientnet_b0_image_encoder,efficientnet_feature_1028,0.0007230874739150295
efficientnet_b0_image_encoder,efficientnet_feature_1029,0.004835199310718963
efficientnet_b0_image_encoder,efficientnet_feature_1030,0.0022087693218963977
efficientnet_b0_image_encoder,efficientnet_feature_1031,0.000735219687472366
efficientnet_b0_image_encoder,efficientnet_feature_1032,0.0010285595044479123
efficientnet_b0_image_encoder,efficientnet_feature_1033,0.0034061620348211363
efficientnet_b0_image_encoder,efficientnet_feature_1034,0.0015764397956843368
efficientnet_b0_image_encoder,efficientnet_feature_1035,0.003343445872474149
efficientnet_b0_image_encoder,efficientnet_feature_1036,0.002981317929084071
efficientnet_b0_image_encoder,efficientnet_feature_1037,0.0022638466455759954
efficientnet_b0_image_encoder,efficientnet_feature_1038,0.005148478968465042
efficientnet_b0_image_encoder,efficientnet_feature_1039,0.005400379870877714
efficientnet_b0_image_encoder,efficientnet_feature_1040,0.0006963633689309745
efficientnet_b0_image_encoder,efficientnet_feature_1041,0.00498730513618284
efficientnet_b0_image_encoder,efficientnet_feature_1042,0.007207930025742826
efficientnet_b0_image_encoder,efficientnet_feature_1043,0.0008647119515199364
efficientnet_b0_image_encoder,efficientnet_feature_1044,0.008115020215541335
efficientnet_b0_image_encoder,efficientnet_feature_1045,0.00044721516058743305
efficientnet_b0_image_encoder,efficientnet_feature_1046,0.006147165208801653
efficientnet_b0_image_encoder,efficientnet_feature_1047,0.0008417002300546983
efficientnet_b0_image_encoder,efficientnet_feature_1048,0.00683670004053738
efficientnet_b0_image_encoder,efficientnet_feature_1049,0.0013821277193528658
efficientnet_b0_image_encoder,efficientnet_feature_1050,0.0017054414547601482
efficientnet_b0_image_encoder,efficientnet_feature_1051,0.004607071456575795
efficientnet_b0_image_encoder,efficientnet_feature_1052,0.004728203366255457
efficientnet_b0_image_encoder,efficientnet_feature_1053,0.005164494860139257
efficientnet_b0_image_encoder,efficientnet_feature_1054,0.003411367509329466
efficientnet_b0_image_encoder,efficientnet_feature_1055,0.00014331488015129068
efficientnet_b0_image_encoder,efficientnet_feature_1056,0.0015603682314804246
efficientnet_b0_image_encoder,efficientnet_feature_1057,0.0003224614380918922
efficientnet_b0_image_encoder,efficientnet_feature_1058,0.0029163281096771243
efficientnet_b0_image_encoder,efficientnet_feature_1059,0.0063664428560059605
efficientnet_b0_image_encoder,efficientnet_feature_1060,0.0004763143899175759
efficientnet_b0_image_encoder,efficientnet_feature_1061,0.002647216809236852
efficientnet_b0_image_encoder,efficientnet_feature_1062,0.006948004768673854
efficientnet_b0_image_encoder,efficientnet_feature_1063,0.0011097419388974572
efficientnet_b0_image_encoder,efficientnet_feature_1064,0.0019351350964882386
efficientnet_b0_image_encoder,efficientnet_feature_1065,0.011157636428720252
efficientnet_b0_image_encoder,efficientnet_feature_1066,0.0012481966128490285
efficientnet_b0_image_encoder,efficientnet_feature_1067,0.008174218368935726
efficientnet_b0_image_encoder,efficientnet_feature_1068,0.0012936888694525805
efficientnet_b0_image_encoder,efficientnet_feature_1069,0.0024655332980501043
efficientnet_b0_image_encoder,efficientnet_feature_1070,0.0017811801535003724
efficientnet_b0_image_encoder,efficientnet_feature_1071,0.003787148285709918
efficientnet_b0_image_encoder,efficientnet_feature_1072,0.0016056855393458136
efficientnet_b0_image_encoder,efficientnet_feature_1073,0.003898317618109104
efficientnet_b0_image_encoder,efficientnet_feature_1074,0.004305299049633504
efficientnet_b0_image_encoder,efficientnet_feature_1075,0.000881791179402569
efficientnet_b0_image_encoder,efficientnet_feature_1076,0.007394331310024427
efficientnet_b0_image_encoder,efficientnet_feature_1077,0.0023145275193314774
efficientnet_b0_image_encoder,efficientnet_feature_1078,0.00032297832746408517
efficientnet_b0_image_encoder,efficientnet_feature_1079,0.001457792131560609
efficientnet_b0_image_encoder,efficientnet_feature_1080,0.003245881287476493
efficientnet_b0_image_encoder,efficientnet_feature_1081,0.003408400446403448
efficientnet_b0_image_encoder,efficientnet_feature_1082,0.0013200361610259392
efficientnet_b0_image_encoder,efficientnet_feature_1083,0.006239537106296211
efficientnet_b0_image_encoder,efficientnet_feature_1084,0.001621591289620028
efficientnet_b0_image_encoder,efficientnet_feature_1085,0.003257524187091576
efficientnet_b0_image_encoder,efficientnet_feature_1086,0.0023566489630297838
efficientnet_b0_image_encoder,efficientnet_feature_1087,0.0008972536266327324
efficientnet_b0_image_encoder,efficientnet_feature_1088,0.005395344082700149
efficientnet_b0_image_encoder,efficientnet_feature_1089,0.004517021028050294
efficientnet_b0_image_encoder,efficientnet_feature_1090,0.002611036345001594
efficientnet_b0_image_encoder,efficientnet_feature_1091,0.0009948540545536844
efficientnet_b0_image_encoder,efficientnet_feature_1092,0.001411829418771049
efficientnet_b0_image_encoder,efficientnet_feature_1093,0.0034645640593566895
efficientnet_b0_image_encoder,efficientnet_feature_1094,0.0003360962141307766
efficientnet_b0_image_encoder,efficientnet_feature_1095,0.004718986166153627
efficientnet_b0_image_encoder,efficientnet_feature_1096,0.007070900104508837
efficientnet_b0_image_encoder,efficientnet_feature_1097,0.00046634341082096853
efficientnet_b0_image_encoder,efficientnet_feature_1098,0.0021070175215527343
efficientnet_b0_image_encoder,efficientnet_feature_1099,0.004264420648837586
efficientnet_b0_image_encoder,efficientnet_feature_1100,0.0025462972399736827
efficientnet_b0_image_encoder,efficientnet_feature_1101,0.00038199663188009936
efficientnet_b0_image_encoder,efficientnet_feature_1102,0.0027404545044191764
efficientnet_b0_image_encoder,efficientnet_feature_1103,0.004136212597586564
efficientnet_b0_image_encoder,efficientnet_feature_1104,0.0010219111503602107
efficientnet_b0_image_encoder,efficientnet_feature_1105,0.00603328033383832
efficientnet_b0_image_encoder,efficientnet_feature_1106,0.004997263062136881
efficientnet_b0_image_encoder,efficientnet_feature_1107,0.00012456278058081693
efficientnet_b0_image_encoder,efficientnet_feature_1108,0.0010781349540138763
efficientnet_b0_image_encoder,efficientnet_feature_1109,0.006827944480448878
efficientnet_b0_image_encoder,efficientnet_feature_1110,0.0001647261726951399
efficientnet_b0_image_encoder,efficientnet_feature_1111,0.0005400330386642338
efficientnet_b0_image_encoder,efficientnet_feature_1112,0.0027380753193710916
efficientnet_b0_image_encoder,efficientnet_feature_1113,0.0006816068368920014
efficientnet_b0_image_encoder,efficientnet_feature_1114,0.007943988992337836
efficientnet_b0_image_encoder,efficientnet_feature_1115,0.0007408655920926321
efficientnet_b0_image_encoder,efficientnet_feature_1116,0.0007616160711876319
efficientnet_b0_image_encoder,efficientnet_feature_1117,0.016523989788765903
efficientnet_b0_image_encoder,efficientnet_feature_1118,0.0014635852105726599
efficientnet_b0_image_encoder,efficientnet_feature_1119,0.009504462852191864
efficientnet_b0_image_encoder,efficientnet_feature_1120,0.0024761734367757526
efficientnet_b0_image_encoder,efficientnet_feature_1121,0.004368547215989338
efficientnet_b0_image_encoder,efficientnet_feature_1122,0.0039159558594690225
efficientnet_b0_image_encoder,efficientnet_feature_1123,0.011806222124050691
efficientnet_b0_image_encoder,efficientnet_feature_1124,0.004766812813556953
efficientnet_b0_image_encoder,efficientnet_feature_1125,0.0005276282789239417
efficientnet_b0_image_encoder,efficientnet_feature_1126,0.0017684407509364064
efficientnet_b0_image_encoder,efficientnet_feature_1127,0.0014059240288730734
efficientnet_b0_image_encoder,efficientnet_feature_1128,0.007225979469126287
efficientnet_b0_image_encoder,efficientnet_feature_1129,0.0016992922902261398
efficientnet_b0_image_encoder,efficientnet_feature_1130,0.0015606562862160445
efficientnet_b0_image_encoder,efficientnet_feature_1131,0.005301360557496082
efficientnet_b0_image_encoder,efficientnet_feature_1132,0.0015647416857689223
efficientnet_b0_image_encoder,efficientnet_feature_1133,0.002067499706825515
efficientnet_b0_image_encoder,efficientnet_feature_1134,0.0032054546692847907
efficientnet_b0_image_encoder,efficientnet_feature_1135,0.0026567484363226868
efficientnet_b0_image_encoder,efficientnet_feature_1136,0.004086146316154782
efficientnet_b0_image_encoder,efficientnet_feature_1137,0.0019477737328656985
efficientnet_b0_image_encoder,efficientnet_feature_1138,0.004217185438847082
efficientnet_b0_image_encoder,efficientnet_feature_1139,0.0007784145380895779
efficientnet_b0_image_encoder,efficientnet_feature_1140,0.005562177807178159
efficientnet_b0_image_encoder,efficientnet_feature_1141,0.0012566078976306017
efficientnet_b0_image_encoder,efficientnet_feature_1142,0.006919309995510048
efficientnet_b0_image_encoder,efficientnet_feature_1143,0.0037415363107697885
efficientnet_b0_image_encoder,efficientnet_feature_1144,0.00225168662740316
efficientnet_b0_image_encoder,efficientnet_feature_1145,0.0014981221023333546
efficientnet_b0_image_encoder,efficientnet_feature_1146,0.003079588745691808
efficientnet_b0_image_encoder,efficientnet_feature_1147,0.0035151485241300406
efficientnet_b0_image_encoder,efficientnet_feature_1148,0.014033643204129476
efficientnet_b0_image_encoder,efficientnet_feature_1149,0.0004635467589082509
efficientnet_b0_image_encoder,efficientnet_feature_1150,0.002949195705070906
efficientnet_b0_image_encoder,efficientnet_feature_1151,0.0025343857009829662
efficientnet_b0_image_encoder,efficientnet_feature_1152,0.0050064201427630906
efficientnet_b0_image_encoder,efficientnet_feature_1153,0.0008327700188317522
efficientnet_b0_image_encoder,efficientnet_feature_1154,0.001253228341056456
efficientnet_b0_image_encoder,efficientnet_feature_1155,0.00493509178528484
efficientnet_b0_image_encoder,efficientnet_feature_1156,0.0018156852293316206
efficientnet_b0_image_encoder,efficientnet_feature_1157,0.0019777173873194442
efficientnet_b0_image_encoder,efficientnet_feature_1158,0.0009696953645885742
efficientnet_b0_image_encoder,efficientnet_feature_1159,0.00800150566431057
efficientnet_b0_image_encoder,efficientnet_feature_1160,0.0025558190545780235
efficientnet_b0_image_encoder,efficientnet_feature_1161,0.003896234014973743
efficientnet_b0_image_encoder,efficientnet_feature_1162,0.003431315488370501
efficientnet_b0_image_encoder,efficientnet_feature_1163,0.0014002484613229171
efficientnet_b0_image_encoder,efficientnet_feature_1164,0.0043065930114210005
efficientnet_b0_image_encoder,efficientnet_feature_1165,0.0006601004231381324
efficientnet_b0_image_encoder,efficientnet_feature_1166,0.0039048190593575782
efficientnet_b0_image_encoder,efficientnet_feature_1167,0.0014422965668288157
efficientnet_b0_image_encoder,efficientnet_feature_1168,0.0031279625507920628
efficientnet_b0_image_encoder,efficientnet_feature_1169,0.00036924579846697725
